,gene_id,gene_ontology
5387,PSPTO_RS25160,purine ribonucleotide biosynthetic process
5388,PSPTO_RS24510,molecular_function
5389,PSPTO_RS24510,cellular_component
5390,PSPTO_RS24510,biological_process
5391,PSPTO_RS25175,molecular_function
5392,PSPTO_RS25175,cellular_component
5393,PSPTO_RS25175,biological_process
5394,PSPTO_RS24545,molecular_function
5395,PSPTO_RS24545,cellular_component
5396,PSPTO_RS24545,biological_process
5400,PSPTO_RS24570,molecular_function
5401,PSPTO_RS24570,cellular_component
5402,PSPTO_RS24570,biological_process
5403,PSPTO_RS25220,molecular_function
5404,PSPTO_RS24580,molecular_function
5405,PSPTO_RS24580,cellular_component
5406,PSPTO_RS24580,biological_process
5407,PSPTO_RS25235,molecular_function
5408,PSPTO_RS25235,cellular_component
5409,PSPTO_RS25235,biological_process
5410,PSPTO_RS25240,molecular_function
5411,PSPTO_RS25240,cellular_component
5412,PSPTO_RS25240,biological_process
5413,PSPTO_RS25245,molecular_function
5414,PSPTO_RS25245,biological_process
5415,PSPTO_RS24615,molecular_function
5416,PSPTO_RS24615,cellular_component
5417,PSPTO_RS24615,biological_process
5418,PSPTO_RS24620,biological_process
5419,PSPTO_RS24625,molecular_function
5420,PSPTO_RS24625,cellular_component
5421,PSPTO_RS24625,biological_process
5422,PSPTO_RS24630,molecular_function
5423,PSPTO_RS24630,biological_process
5424,PSPTO_RS24635,molecular_function
5425,PSPTO_RS24635,cellular_component
5426,PSPTO_RS24635,biological_process
5427,PSPTO_RS24655,molecular_function
5428,PSPTO_RS24655,cellular_component
5429,PSPTO_RS24655,biological_process
5430,PSPTO_RS24685,molecular_function
5431,PSPTO_RS25295,response to toxic substance
5432,PSPTO_RS25300,nitrogen compound metabolic process
5433,PSPTO_RS25300,urease activity
5434,PSPTO_RS06605,molecular_function
5435,PSPTO_RS06605,cellular_component
5436,PSPTO_RS06605,biological_process
5437,PSPTO_RS24715,pathogenesis
5438,PSPTO_RS24730,molecular_function
5439,PSPTO_RS24730,cellular_component
5440,PSPTO_RS24730,biological_process
5441,PSPTO_RS24735,molecular_function
5442,PSPTO_RS24735,cellular_component
5443,PSPTO_RS24735,biological_process
5444,PSPTO_RS24740,molecular_function
5445,PSPTO_RS24745,galactose 1-dehydrogenase activity
5446,PSPTO_RS24745,galactose catabolic process
5447,PSPTO_RS06610,molecular_function
5448,PSPTO_RS06610,biological_process
5449,PSPTO_RS25325,molecular_function
5450,PSPTO_RS25325,biological_process
5451,PSPTO_RS25330,molecular_function
5452,PSPTO_RS25330,biological_process
5453,PSPTO_RS25335,molecular_function
5454,PSPTO_RS25335,biological_process
5455,PSPTO_RS25340,molecular_function
5456,PSPTO_RS25340,cellular_component
5457,PSPTO_RS25340,biological_process
5461,PSPTO_RS25360,intracellular sequestering of iron ion
5462,PSPTO_RS25360,ferric iron binding
5463,PSPTO_RS25365,molecular_function
5464,PSPTO_RS25365,cellular_component
5465,PSPTO_RS25365,biological_process
5469,PSPTO_RS06670,molecular_function
5470,PSPTO_RS06670,biological_process
5471,PSPTO_RS06685,molecular_function
5472,PSPTO_RS06685,cellular_component
5473,PSPTO_RS06685,biological_process
5474,PSPTO_RS25395,molecular_function
5475,PSPTO_RS25395,cellular_component
5476,PSPTO_RS25395,biological_process
5477,PSPTO_RS06700,molecular_function
5478,PSPTO_RS06700,cellular_component
5479,PSPTO_RS06700,biological_process
5480,PSPTO_RS06705,DNA-directed DNA polymerase activity
5481,PSPTO_RS06705,DNA replication
5482,PSPTO_RS06705,5'-3' exonuclease activity
5483,PSPTO_RS06710,proteolysis
5484,PSPTO_RS06715,molecular_function
5485,PSPTO_RS06715,biological_process
5486,PSPTO_RS25450,electron transfer activity
5487,PSPTO_RS25450,oxidation-reduction process
5488,PSPTO_RS25460,molecular_function
5489,PSPTO_RS25460,cellular_component
5490,PSPTO_RS25460,biological_process
5491,PSPTO_RS25470,molecular_function
5492,PSPTO_RS25470,cellular_component
5493,PSPTO_RS25470,biological_process
5494,PSPTO_RS25475,biological_process
5495,PSPTO_RS25490,molecular_function
5496,PSPTO_RS25490,biological_process
5497,PSPTO_RS11865,fermentation
5498,PSPTO_RS11865,oxo-acid-lyase activity
5501,PSPTO_RS06875,molecular_function
5502,PSPTO_RS06875,cellular_component
5503,PSPTO_RS06875,biological_process
5504,PSPTO_RS25685,molecular_function
5505,PSPTO_RS25685,cellular_component
5506,PSPTO_RS25685,biological_process
5510,PSPTO_RS25700,molecular_function
5511,PSPTO_RS25700,cellular_component
5512,PSPTO_RS25700,biological_process
5513,PSPTO_RS07040,superoxide dismutase activity
5514,PSPTO_RS07040,superoxide metabolic process
5515,PSPTO_RS07040,removal of superoxide radicals
5516,PSPTO_RS07045,molecular_function
5517,PSPTO_RS07045,biological_process
5518,PSPTO_RS25795,molecular_function
5519,PSPTO_RS25795,cellular_component
5520,PSPTO_RS25795,biological_process
5521,PSPTO_RS25800,molecular_function
5522,PSPTO_RS25800,cellular_component
5523,PSPTO_RS25800,biological_process
5524,PSPTO_RS07100,molecular_function
5525,PSPTO_RS07100,cellular_component
5526,PSPTO_RS07100,biological_process
5528,PSPTO_RS07180,molecular_function
5529,PSPTO_RS07180,cellular_component
5530,PSPTO_RS07180,biological_process
5531,PSPTO_RS25920,molecular_function
5532,PSPTO_RS25920,cellular_component
5533,PSPTO_RS25920,biological_process
5534,PSPTO_RS25945,1-pyrroline-5-carboxylate dehydrogenase activity
5535,PSPTO_RS25945,proline dehydrogenase activity
5536,PSPTO_RS25945,proline catabolic process
5537,PSPTO_RS25965,molecular_function
5538,PSPTO_RS26050,molecular_function
5539,PSPTO_RS26050,biological_process
5540,PSPTO_RS26570,molecular_function
5541,PSPTO_RS26570,cellular_component
5542,PSPTO_RS26570,biological_process
5543,PSPTO_RS26580,lipid catabolic process
5544,PSPTO_RS26580,lipase activity
5545,PSPTO_RS07535,molecular_function
5546,PSPTO_RS07535,cellular_component
5547,PSPTO_RS07535,biological_process
5548,PSPTO_RS07590,molecular_function
5549,PSPTO_RS26710,molecular_function
5550,PSPTO_RS26710,biological_process
5551,PSPTO_RS26715,molecular_function
5552,PSPTO_RS26715,biological_process
5553,PSPTO_RS07625,molecular_function
5554,PSPTO_RS07625,cellular_component
5555,PSPTO_RS07625,biological_process
5556,PSPTO_RS26130,molecular_function
5557,PSPTO_RS26130,biological_process
5558,PSPTO_RS26140,molecular_function
5559,PSPTO_RS26140,cellular_component
5560,PSPTO_RS26140,biological_process
5561,PSPTO_RS26755,molecular_function
5562,PSPTO_RS26755,cellular_component
5563,PSPTO_RS26755,biological_process
5564,PSPTO_RS26190,molecular_function
5565,PSPTO_RS26190,biological_process
5566,PSPTO_RS26815,amino acid transport
5567,PSPTO_RS26815,ATPase-coupled transmembrane transporter activity
5568,PSPTO_RS26225,helicase activity
5569,PSPTO_RS26230,molecular_function
5570,PSPTO_RS26230,biological_process
5571,PSPTO_RS26840,molecular_function
5575,PSPTO_RS26875,molecular_function
5576,PSPTO_RS26875,cellular_component
5577,PSPTO_RS26875,biological_process
5581,PSPTO_RS26285,carboxy-lyase activity
5582,PSPTO_RS26285,cellular carbohydrate metabolic process
5586,PSPTO_RS26295,acyl carrier activity
5587,PSPTO_RS26295,carboxy-lyase activity
5588,PSPTO_RS26295,cellular carbohydrate metabolic process
5589,PSPTO_RS26895,molecular_function
5590,PSPTO_RS26895,cellular_component
5591,PSPTO_RS26895,biological_process
5595,PSPTO_RS26905,molecular_function
5596,PSPTO_RS26905,cellular_component
5597,PSPTO_RS26905,biological_process
5598,PSPTO_RS26310,molecular_function
5599,PSPTO_RS26310,cellular_component
5600,PSPTO_RS26310,biological_process
5601,PSPTO_RS26920,molecular_function
5602,PSPTO_RS26920,cellular_component
5603,PSPTO_RS26920,biological_process
5604,PSPTO_RS26320,molecular_function
5605,PSPTO_RS26320,cellular_component
5606,PSPTO_RS26320,biological_process
5607,PSPTO_RS26965,molecular_function
5608,PSPTO_RS26965,cellular_component
5609,PSPTO_RS26965,biological_process
5610,PSPTO_RS27040,molecular_function
5614,PSPTO_RS07960,molecular_function
5615,PSPTO_RS07960,cellular_component
5616,PSPTO_RS07960,biological_process
5617,PSPTO_RS26430,molecular_function
5618,PSPTO_RS26430,cellular_component
5619,PSPTO_RS26430,biological_process
5620,PSPTO_RS26435,molecular_function
5621,PSPTO_RS07975,molecular_function
5622,PSPTO_RS07975,cellular_component
5623,PSPTO_RS07975,biological_process
5624,PSPTO_RS07980,rRNA modification
5625,PSPTO_RS26450,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
5626,PSPTO_RS26460,molecular_function
5627,PSPTO_RS26460,cellular_component
5628,PSPTO_RS26460,biological_process
5629,PSPTO_RS26470,glutamate synthase (NADPH) activity
5630,PSPTO_RS26470,glutamate biosynthetic process
5631,PSPTO_RS26475,glutamate synthase (NADPH) activity
5632,PSPTO_RS26475,glutamate biosynthetic process
5633,PSPTO_RS27120,exopolyphosphatase activity
5634,PSPTO_RS27120,phosphorus metabolic process
5635,PSPTO_RS26480,molecular_function
5636,PSPTO_RS26480,cellular_component
5637,PSPTO_RS26480,biological_process
5638,PSPTO_RS08035,[protein-PII] uridylyltransferase activity
5639,PSPTO_RS26555,molecular_function
5640,PSPTO_RS26555,cellular_component
5641,PSPTO_RS26555,biological_process
5642,PSPTO_RS27160,molecular_function
5643,PSPTO_RS27160,cellular_component
5644,PSPTO_RS27160,biological_process
5645,PSPTO_RS27170,molecular_function
5646,PSPTO_RS27180,ATPase-coupled transmembrane transporter activity
5648,PSPTO_RS27190,catalase activity
5649,PSPTO_RS27190,response to oxidative stress
5650,PSPTO_RS27200,molecular_function
5651,PSPTO_RS27200,biological_process
5652,PSPTO_RS27205,zinc ion transmembrane transporter activity
5653,PSPTO_RS27205,zinc ion transport
5654,PSPTO_RS27205,ATPase-coupled transmembrane transporter activity
5655,PSPTO_RS27220,zinc ion transmembrane transporter activity
5656,PSPTO_RS27220,zinc ion transport
5657,PSPTO_RS08130,tRNA modification
5658,PSPTO_RS08130,"ligase activity, forming carbon-nitrogen bonds"
5659,PSPTO_RS08150,biological_process
5660,PSPTO_RS27320,molecular_function
5661,PSPTO_RS27320,cellular_component
5662,PSPTO_RS27320,biological_process
5663,PSPTO_RS08220,molecular_function
5664,PSPTO_RS08220,cellular_component
5665,PSPTO_RS08220,biological_process
5666,PSPTO_RS08245,molecular_function
5667,PSPTO_RS27360,molecular_function
5668,PSPTO_RS27360,cellular_component
5669,PSPTO_RS27360,biological_process
5670,PSPTO_RS27370,molecular_function
5671,PSPTO_RS27370,cellular_component
5672,PSPTO_RS27370,biological_process
5673,PSPTO_RS27375,molecular_function
5674,PSPTO_RS27375,cellular_component
5675,PSPTO_RS27375,biological_process
5676,PSPTO_RS08310,molecular_function
5677,PSPTO_RS08310,cellular_component
5678,PSPTO_RS08310,biological_process
5682,PSPTO_RS08325,molecular_function
5683,PSPTO_RS08325,cellular_component
5684,PSPTO_RS08325,biological_process
5685,PSPTO_RS27450,molecular_function
5689,PSPTO_RS27545,molecular_function
5690,PSPTO_RS27545,cellular_component
5691,PSPTO_RS27545,biological_process
5692,PSPTO_RS08430,molecular_function
5693,PSPTO_RS08430,cellular_component
5694,PSPTO_RS08430,biological_process
5695,PSPTO_RS08435,molecular_function
5696,PSPTO_RS08435,biological_process
5697,PSPTO_RS08455,molecular_function
5698,PSPTO_RS08455,cellular_component
5699,PSPTO_RS08455,biological_process
5700,PSPTO_RS08460,molecular_function
5701,PSPTO_RS08460,cellular_component
5702,PSPTO_RS08460,biological_process
5703,PSPTO_RS08470,molecular_function
5704,PSPTO_RS08470,cellular_component
5705,PSPTO_RS08470,biological_process
5706,PSPTO_RS27650,molecular_function
5707,PSPTO_RS27650,biological_process
5708,PSPTO_RS27660,molecular_function
5709,PSPTO_RS27660,biological_process
5710,PSPTO_RS08525,molecular_function
5711,PSPTO_RS08525,cellular_component
5712,PSPTO_RS08525,biological_process
5713,PSPTO_RS08560,molecular_function
5714,PSPTO_RS08560,cellular_component
5715,PSPTO_RS08560,biological_process
5716,PSPTO_RS27710,molecular_function
5717,PSPTO_RS27710,cellular_component
5718,PSPTO_RS27710,biological_process
5719,PSPTO_RS27785,molecular_function
5720,PSPTO_RS27810,molecular_function
5721,PSPTO_RS27810,biological_process
5722,PSPTO_RS08660,molecular_function
5723,PSPTO_RS08660,cellular_component
5724,PSPTO_RS08660,biological_process
5731,PSPTO_RS27855,endoribonuclease activity
5732,PSPTO_RS27855,cellular response to starvation
5733,PSPTO_RS08705,molecular_function
5734,PSPTO_RS08705,cellular_component
5735,PSPTO_RS08705,biological_process
5736,PSPTO_RS08710,molecular_function
5737,PSPTO_RS08710,cellular_component
5738,PSPTO_RS08710,biological_process
5739,PSPTO_RS08755,holo-[acyl-carrier-protein] synthase activity
5740,PSPTO_RS08755,siderophore biosynthetic process
5741,PSPTO_RS08770,molecular_function
5742,PSPTO_RS08770,cellular_component
5743,PSPTO_RS08770,biological_process
5744,PSPTO_RS27940,molecular_function
5745,PSPTO_RS27940,biological_process
5746,PSPTO_RS28615,molecular_function
5747,PSPTO_RS28615,cellular_component
5748,PSPTO_RS28615,biological_process
5749,PSPTO_RS28630,molecular_function
5750,PSPTO_RS28630,cellular_component
5751,PSPTO_RS28630,biological_process
5752,PSPTO_RS28640,molecular_function
5753,PSPTO_RS28640,cellular_component
5754,PSPTO_RS28640,biological_process
5755,PSPTO_RS28655,molecular_function
5756,PSPTO_RS28655,biological_process
5757,PSPTO_RS08875,molecular_function
5758,PSPTO_RS08875,cellular_component
5759,PSPTO_RS08875,biological_process
5760,PSPTO_RS08885,phosphoribosylformylglycinamidine cyclo-ligase activity
5761,PSPTO_RS08885,purine ribonucleotide biosynthetic process
5762,PSPTO_RS28685,molecular_function
5763,PSPTO_RS28685,cellular_component
5764,PSPTO_RS28685,biological_process
5765,PSPTO_RS27960,molecular_function
5766,PSPTO_RS27960,cellular_component
5767,PSPTO_RS27960,biological_process
5768,PSPTO_RS08910,molecular_function
5769,PSPTO_RS08910,biological_process
5770,PSPTO_RS27970,molecular_function
5771,PSPTO_RS27970,cellular_component
5772,PSPTO_RS27970,biological_process
5773,PSPTO_RS28720,molecular_function
5774,PSPTO_RS28720,cellular_component
5775,PSPTO_RS28720,biological_process
5776,PSPTO_RS28030,molecular_function
5777,PSPTO_RS28030,cellular_component
5778,PSPTO_RS28030,biological_process
5779,PSPTO_RS28035,molecular_function
5780,PSPTO_RS28035,cellular_component
5781,PSPTO_RS28035,biological_process
5782,PSPTO_RS09000,molecular_function
5783,PSPTO_RS09000,cellular_component
5784,PSPTO_RS09000,biological_process
5785,PSPTO_RS28105,molecular_function
5786,PSPTO_RS28105,cellular_component
5787,PSPTO_RS28105,biological_process
5791,PSPTO_RS28135,molecular_function
5792,PSPTO_RS28135,biological_process
5799,PSPTO_RS28890,molecular_function
5800,PSPTO_RS28205,molecular_function
5801,PSPTO_RS28205,cellular_component
5802,PSPTO_RS28205,biological_process
5803,PSPTO_RS28905,molecular_function
5804,PSPTO_RS28905,biological_process
5805,PSPTO_RS28215,molecular_function
5806,PSPTO_RS28215,cellular_component
5807,PSPTO_RS28215,biological_process
5808,PSPTO_RS09070,molecular_function
5809,PSPTO_RS09070,biological_process
5815,PSPTO_RS18335,molecular_function
5816,PSPTO_RS18335,biological_process
5817,PSPTO_RS07375,"positive regulation of transcription, DNA-templated"
5818,PSPTO_RS18575,molecular_function
5819,PSPTO_RS18575,cellular_component
5820,PSPTO_RS18575,biological_process
5821,PSPTO_RS06940,pilus assembly
5822,PSPTO_RS06940,outer membrane-bounded periplasmic space
5823,PSPTO_RS06240,molecular_function
5824,PSPTO_RS06240,cellular_component
5825,PSPTO_RS06240,biological_process
5826,PSPTO_RS04930,molecular_function
5827,PSPTO_RS04930,biological_process
5831,PSPTO_RS22390,molecular_function
5832,PSPTO_RS22390,biological_process
5833,PSPTO_RS05895,molecular_function
5834,PSPTO_RS05895,cellular_component
5835,PSPTO_RS05895,biological_process
5836,PSPTO_RS20745,protein binding
5837,PSPTO_RS20745,protein binding
5838,PSPTO_RS20745,protein binding
5839,PSPTO_RS20745,pathogenesis
5840,PSPTO_RS20515,molecular_function
5841,PSPTO_RS20515,cellular_component
5842,PSPTO_RS20515,biological_process
5843,PSPTO_RS03465,single-stranded DNA binding
5844,PSPTO_RS03465,DNA replication
5845,PSPTO_RS03465,DNA repair
5846,PSPTO_RS03465,DNA recombination
5847,PSPTO_RS02055,molecular_function
5848,PSPTO_RS02055,cellular_component
5849,PSPTO_RS02055,biological_process
5850,PSPTO_RS02040,molecular_function
5851,PSPTO_RS02040,biological_process
5852,PSPTO_RS01875,molecular_function
5853,PSPTO_RS01875,cellular_component
5854,PSPTO_RS01875,biological_process
5858,PSPTO_RS01160,molecular_function
5859,PSPTO_RS01160,cellular_component
5860,PSPTO_RS01160,biological_process
5861,PSPTO_RS01155,molecular_function
5862,PSPTO_RS01155,cellular_component
5863,PSPTO_RS01155,biological_process
5867,PSPTO_RS01105,molecular_function
5868,PSPTO_RS01105,cellular_component
5869,PSPTO_RS01105,biological_process
5870,PSPTO_RS01060,molecular_function
5871,PSPTO_RS00970,DNA repair
5872,PSPTO_RS00970,DNA-3-methyladenine glycosylase activity
5873,PSPTO_RS00935,molecular_function
5874,PSPTO_RS00935,biological_process
5875,PSPTO_RS01640,sulfate transport
5876,PSPTO_RS01640,ATPase-coupled sulfate transmembrane transporter activity
5877,PSPTO_RS00915,molecular_function
5878,PSPTO_RS00915,cellular_component
5879,PSPTO_RS00915,biological_process
5880,PSPTO_RS00860,molecular_function
5881,PSPTO_RS00860,cellular_component
5882,PSPTO_RS00860,biological_process
5883,PSPTO_RS00830,DNA-binding transcription factor activity
5884,PSPTO_RS00830,"regulation of transcription, DNA-templated"
5885,PSPTO_RS01550,molecular_function
5886,PSPTO_RS01550,cellular_component
5887,PSPTO_RS01550,biological_process
5888,PSPTO_RS00820,molecular_function
5889,PSPTO_RS00820,cellular_component
5890,PSPTO_RS00820,biological_process
5891,PSPTO_RS00800,molecular_function
5892,PSPTO_RS00800,cellular_component
5893,PSPTO_RS00800,biological_process
5894,PSPTO_RS00795,molecular_function
5895,PSPTO_RS00795,biological_process
5896,PSPTO_RS00780,molecular_function
5897,PSPTO_RS00780,cellular_component
5898,PSPTO_RS00780,biological_process
5899,PSPTO_RS00775,molecular_function
5900,PSPTO_RS00775,cellular_component
5901,PSPTO_RS00775,biological_process
5902,PSPTO_RS00765,molecular_function
5903,PSPTO_RS00765,cellular_component
5904,PSPTO_RS00765,biological_process
